ID,item_cnt_month
59747,0.86003935
59748,0.3244142
59749,0.2227238
59750,0.12490693
59751,0.12490693
59752,0.4700687
59753,0.35873342
59754,0.12490693
59755,0.11713179
59756,0.41692668
59757,0.14902715
59758,0.12490693
59759,0.12668481
59760,0.36226732
59761,0.13022049
59762,0.31089777
59763,1.1502216
59764,0.1465195
59765,0.21100886
59766,0.117686234
59767,0.12217753
59768,0.36511016
59769,0.6185697
59770,0.11212863
59771,0.18672195
59772,0.40164846
59773,0.14377452
59774,0.12490693
59775,0.108644195
59776,0.6994774
59777,0.49838084
59778,0.63896257
59779,0.12532693
59780,0.12490693
59781,0.35945627
59782,0.121092126
59783,0.25571263
59784,0.16102773
59785,0.6288202
59786,0.2749431
59787,2.355565
59788,0.1754871
59789,0.12490693
59790,0.15142566
59791,0.14169863
59792,0.37073046
59793,0.12490693
59794,0.782715
59795,0.49042475
59796,0.40493363
59797,0.730398
59798,0.71738845
59799,0.70115906
59800,0.15291262
59801,2.9842849
59802,0.16929407
59803,0.15921028
59804,0.21226895
59805,0.29310387
59806,0.19573635
59807,0.19847593
59808,0.37083328
59809,0.14798948
59810,0.11342569
59811,0.2457517
59812,0.19715594
59813,0.2703557
59814,0.16792025
59815,0.41794515
59816,0.23377308
59817,0.10673651
59818,0.13334152
59819,1.6404967
59820,0.19545585
59821,0.12490693
59822,0.13569063
59823,0.5874802
59824,0.11030109
59825,0.22626317
59826,0.17579123
59827,0.122473374
59828,0.36226732
59829,1.7411851
59830,0.19571571
59831,0.36969852
59832,0.26321372
59833,0.81023103
59834,0.2967915
59835,0.17772844
59836,0.12028296
59837,0.20946106
59838,0.119878545
59839,0.36226732
59840,1.7104803
59841,0.96033704
59842,0.38445464
59843,0.29637945
59844,0.122318074
59845,0.15140745
59846,0.121554896
59847,0.12490693
59848,0.11181943
59849,1.5929165
59850,0.1566415
59851,0.11966588
59852,0.12070383
59853,0.12490693
59854,0.12490693
59855,0.12490693
59856,0.12490693
59857,0.18377285
59858,0.12335774
59859,0.22161904
59860,0.3244142
59861,0.11271166
59862,0.22252205
59863,0.12490693
59864,0.24946721
59865,0.16530608
59866,0.37445313
59867,1.2140917
59868,0.15003
59869,0.7137464
59870,0.12490693
59871,0.11980411
59872,0.12490693
59873,0.12516047
59874,0.27232936
59875,0.63896257
59876,0.12041556
59877,0.37930465
59878,0.11120944
59879,0.22401097
59880,0.35553282
59881,0.45158893
59882,0.19696537
59883,0.11891782
59884,0.12490693
59885,0.16372436
59886,0.12198835
59887,0.28007346
59888,0.12490693
59889,0.15129171
59890,0.2675465
59891,0.41553175
59892,0.68595713
59893,0.16449556
59894,0.45622337
59895,0.2675465
59896,0.12490693
59897,0.40818745
59898,0.7081978
59899,0.21154661
59900,0.12490693
59901,0.12490693
59902,0.4537083
59903,0.118242614
59904,0.21362783
59905,0.1229366
59906,0.24187353
59907,0.11252069
59908,0.13356069
59909,0.14641589
59910,0.35605025
59911,0.24341707
59912,0.1364297
59913,0.12652805
59914,0.23344728
59915,0.45186627
59916,0.26667947
59917,0.2675465
59918,0.82257193
59919,0.27933455
59920,0.1255489
59921,0.12490693
59922,0.44167542
59923,0.10777768
59924,0.09782615
59925,0.10746668
59926,0.12490693
59927,1.0528114
59928,0.12525004
59929,0.12767659
59930,0.10917692
59931,0.39626133
59932,0.4521045
59933,0.10667087
59934,0.12490693
59935,0.40775928
59936,0.19080164
59937,0.36226732
59938,0.12490693
59939,0.16913246
59940,0.25523478
59941,0.12490693
59942,0.23825465
59943,0.13641252
59944,0.129153
59945,0.65457535
59946,0.13091289
59947,0.25704318
59948,0.70917684
59949,0.941711
59950,0.75800174
59951,0.16974047
59952,0.32003605
59953,0.25590134
59954,0.119878545
59955,0.1721389
59956,0.49703264
59957,0.11392787
59958,0.26798046
59959,0.9812148
59960,0.12490693
59961,0.2227238
59962,0.21775791
59963,0.11964577
59964,0.11923512
59965,0.16974047
59966,0.69865793
59967,0.12490693
59968,0.13093369
59969,0.35286525
59970,0.5672538
59971,0.12794423
59972,0.12490693
59973,0.36226732
59974,0.12490693
59975,0.11995259
59976,0.15820202
59977,0.21221206
59978,0.3845002
59979,0.12490693
59980,0.36226732
59981,0.11686356
59982,0.22403121
59983,0.12490693
59984,0.16745439
59985,0.26309675
59986,0.14519244
59987,0.20014533
59988,0.75778294
59989,0.1313835
59990,0.36226732
59991,0.39626816
59992,0.47275585
59993,0.35634544
59994,0.25853956
59995,0.28002864
59996,0.3659799
59997,0.36957297
59998,0.62250537
59999,0.3590799
60000,0.10767889
60001,0.27089047
60002,0.7468878
60003,0.12490693
60004,0.5040602
60005,0.11601936
60006,0.31131813
60007,0.36226732
60008,0.12490693
60009,0.12490693
60010,0.15912715
60011,0.1644
60012,0.12048816
60013,0.73720986
60014,0.1623716
60015,0.12711518
60016,0.12490693
60017,0.12980247
60018,0.12490693
60019,0.27390546
60020,1.4031808
60021,1.6538376
60022,0.12490693
60023,0.12238903
60024,0.6233001
60025,0.12490693
60026,0.50468665
60027,0.20866483
60028,0.6387432
60029,0.44482738
60030,0.5186012
60031,0.9506697
60032,0.12490693
60033,0.12490693
60034,0.33803457
60035,0.18105426
60036,0.12490693
60037,0.16506408
60038,0.63137656
60039,0.2065982
60040,0.1232537
60041,0.21960038
60042,0.27257854
60043,0.11956286
60044,0.13141671
60045,0.77305484
60046,0.23419529
60047,0.3544344
60048,0.4072641
60049,0.11870329
60050,0.12465827
60051,0.12490693
60052,0.118078865
60053,0.25753182
60054,0.37870836
60055,0.121821366
60056,0.9539313
60057,0.111076415
60058,1.2174159
60059,0.16974047
60060,0.53777516
60061,0.2912376
60062,0.4320727
60063,0.12490693
60064,0.14570747
60065,0.118541926
60066,0.32185835
60067,0.27549374
60068,0.12490693
60069,0.12490693
60070,0.21168219
60071,0.12490693
60072,0.12490693
60073,0.20967169
60074,0.55784655
60075,0.6221971
60076,0.12801415
60077,0.2230196
60078,0.12490693
60079,0.12061174
60080,0.34841
60081,0.13194466
60082,0.24932319
60083,0.83991545
60084,0.3810687
60085,1.4530643
60086,1.6965548
60087,0.3676674
60088,1.3856221
60089,0.2533158
60090,0.12490693
60091,0.21775791
60092,0.38534623
60093,0.12490693
60094,0.63896257
60095,0.11528294
60096,0.2227238
60097,0.13656838
60098,0.12490693
60099,0.12490693
60100,0.12490693
60101,0.12490693
60102,0.9531191
60103,0.16622232
60104,0.12458962
60105,0.7225397
60106,0.11465208
60107,0.3813263
60108,0.12051661
60109,0.12522021
60110,0.47094667
60111,0.12490693
60112,0.11663299
60113,0.1814894
60114,0.12490693
60115,1.0411195
60116,0.3642267
60117,0.12490693
60118,0.43784243
60119,0.079806454
60120,0.14224097
60121,0.079550244
60122,0.34399644
60123,0.45724005
60124,0.46046495
60125,0.6273425
60126,0.21939099
60127,0.2227238
60128,0.12330812
60129,0.33400667
60130,2.019711
60131,0.19465172
60132,0.64288247
60133,0.12543163
60134,0.88430077
60135,0.16184448
60136,0.17364065
60137,0.7262617
60138,0.15040182
60139,0.46413225
60140,0.19335675
60141,0.12490693
60142,0.13935202
60143,0.12490693
60144,0.12490693
60145,0.12865546
60146,0.11794782
60147,0.22029413
60148,0.4839995
60149,0.11397271
60150,0.14120291
60151,0.404154
60152,0.12490693
60153,0.12490693
60154,0.12761511
60155,0.1881937
60156,0.13884991
60157,0.109344184
60158,3.0510807
60159,0.12490693
60160,0.11737787
60161,0.13279055
60162,0.11697485
60163,0.1578364
60164,0.12865332
60165,0.12490693
60166,0.24479483
60167,0.46278757
60168,0.2227238
60169,0.21002257
60170,0.6353898
60171,0.119906686
60172,0.35470814
60173,0.3647697
60174,0.12490693
60175,0.12651412
60176,0.7875995
60177,0.43090892
60178,0.16939527
60179,0.19463585
60180,0.12048816
60181,0.07031573
60182,0.4859301
60183,0.12490693
60184,0.89107853
60185,0.47864836
60186,0.36007953
60187,0.2227238
60188,0.12490693
60189,0.19302398
60190,0.28700355
60191,0.16002935
60192,0.12490693
60193,0.6158721
60194,0.36226732
60195,0.12490693
60196,0.16974047
60197,0.12490693
60198,0.19616501
60199,0.37405604
60200,0.12490693
60201,1.5882483
60202,0.1639058
60203,0.12227306
60204,0.51175696
60205,0.36226732
60206,0.45630854
60207,0.12286282
60208,0.5287543
60209,0.13357618
60210,0.12703001
60211,0.2227238
60212,0.1271027
60213,1.0769966
60214,0.45315605
60215,0.120851375
60216,0.45845884
60217,0.14080052
60218,0.14610931
60219,0.12465827
60220,0.3771215
60221,0.12490693
60222,0.4118076
60223,0.67360246
60224,0.1489717
60225,0.2708366
60226,0.12490693
60227,0.11565612
60228,0.39748
60229,0.12490693
60230,0.13990021
60231,0.11530406
60232,0.124631494
60233,0.12157903
60234,0.116152145
60235,0.12490693
60236,0.11995259
60237,0.12490693
60238,0.1204894
60239,0.27523547
60240,0.39448726
60241,0.21669728
60242,0.12490693
60243,0.16974047
60244,0.12490693
60245,0.13954774
60246,0.12490693
60247,0.69083613
60248,0.69728297
60249,0.36226732
60250,0.25102842
60251,0.14244367
60252,0.12490693
60253,0.12147916
60254,0.12490693
60255,0.45070416
60256,0.1505182
60257,0.12069846
60258,0.12375434
60259,0.41207886
60260,0.12490693
60261,0.41692668
60262,0.36226732
60263,0.41200274
60264,0.36226732
60265,0.12490693
60266,0.25454187
60267,0.9506697
60268,0.12490693
60269,0.11848027
60270,0.12655747
60271,0.12791818
60272,0.71208775
60273,0.24065906
60274,0.33757764
60275,0.773385
60276,0.10565966
60277,0.16942444
60278,0.38026845
60279,0.31580794
60280,0.13624236
60281,0.21775791
60282,0.12490693
60283,0.16974047
60284,0.4076774
60285,0.1256269
60286,0.14499956
60287,0.26909205
60288,0.8447359
60289,0.09901863
60290,0.36226732
60291,0.34147573
60292,0.34207562
60293,0.12316765
60294,0.1308156
60295,0.5366676
60296,0.12490693
60297,0.12490693
60298,0.4700687
60299,1.1329715
60300,0.1814894
60301,0.2227238
60302,0.12490693
60303,0.36226732
60304,0.11471502
60305,0.13541345
60306,0.29002827
60307,0.12490693
60308,0.4218638
60309,0.74228895
60310,0.5083785
60311,0.40412217
60312,0.3833599
60313,0.7012111
60314,0.12490693
60315,0.47936612
60316,0.82661486
60317,0.1252549
60318,0.2227238
60319,0.12490693
60320,0.12490693
60321,0.16974047
60322,0.34091544
60323,0.408108
60324,0.23352471
60325,0.13024619
60326,0.36226732
60327,0.18611561
60328,0.24744801
60329,0.14008695
60330,0.22867025
60331,0.3850277
60332,0.36226732
60333,0.12543163
60334,0.47301638
60335,0.12490693
60336,0.43907744
60337,0.1252549
60338,0.12543163
60339,0.12794285
60340,0.2525373
60341,1.8108222
60342,0.41467553
60343,0.11584119
60344,0.12490693
60345,0.25314474
60346,0.45519197
60347,0.7129815
60348,0.24467129
60349,0.35207075
60350,0.12558606
60351,0.2723087
60352,1.611983
60353,0.3861552
60354,0.35147232
60355,0.14732394
60356,0.20078547
60357,0.36226732
60358,0.39528757
60359,0.11164478
60360,0.22407047
60361,0.12044318
60362,0.81870604
60363,0.61915857
60364,0.12490693
60365,0.12319584
60366,0.23177293
60367,1.045134
60368,0.12490693
60369,0.46695
60370,0.3562852
60371,0.18667251
60372,0.12085086
60373,0.1997047
60374,0.12490693
60375,0.1610148
60376,0.124553494
60377,0.28675863
60378,0.16974047
60379,0.21360911
60380,0.17138442
60381,0.11776239
60382,0.12552923
60383,0.2267844
60384,0.1210796
60385,0.4492767
60386,0.368608
60387,0.12993693
60388,0.12041556
60389,0.14157665
60390,0.43227428
60391,0.23642677
60392,0.3066162
60393,0.21655194
60394,0.12490693
60395,0.12490693
60396,0.12490693
60397,0.12490693
60398,0.12490693
60399,0.12490693
60400,0.12490693
60401,0.12490693
60402,0.12490693
60403,0.12490693
60404,0.12490693
60405,0.12490693
60406,0.12490693
60407,0.12490693
60408,0.12490693
60409,0.12490693
60410,0.12490693
60411,0.12490693
60412,0.12490693
60413,0.12490693
60414,0.12490693
60415,0.12490693
60416,0.12490693
60417,0.12490693
60418,0.12490693
60419,0.12490693
60420,0.12490693
60421,0.12490693
60422,0.12490693
60423,0.12490693
60424,0.12490693
60425,0.12490693
60426,0.12490693
60427,0.12490693
60428,0.12490693
60429,0.12490693
60430,0.12490693
60431,0.12490693
60432,0.12490693
60433,0.12490693
60434,0.12490693
60435,0.12490693
60436,0.12490693
60437,0.12490693
60438,0.12490693
60439,0.12490693
60440,0.12490693
60441,0.12490693
60442,0.12490693
60443,0.12490693
60444,0.12490693
60445,0.12490693
60446,0.12490693
60447,0.12490693
60448,0.12490693
60449,0.12490693
60450,0.12490693
60451,0.12490693
60452,0.12490693
60453,0.12490693
60454,0.12490693
60455,0.12490693
60456,0.12490693
60457,0.12490693
60458,0.12490693
60459,0.12490693
60460,0.12490693
60461,0.12490693
60462,0.12490693
60463,0.12490693
60464,0.12490693
60465,0.12490693
60466,0.12490693
60467,0.12490693
60468,0.12490693
60469,0.12490693
60470,0.12490693
60471,0.12490693
60472,0.12490693
60473,0.12490693
60474,0.12490693
60475,0.12490693
60476,0.12490693
60477,0.12490693
60478,0.12490693
60479,0.12490693
60480,0.12490693
60481,0.12490693
60482,0.12490693
60483,0.12490693
60484,0.12490693
60485,0.12490693
60486,0.12490693
60487,0.12490693
60488,0.12490693
60489,0.12490693
60490,0.12490693
60491,0.12490693
60492,0.12490693
60493,0.12490693
60494,0.12490693
60495,0.12490693
60496,0.12490693
60497,0.12490693
60498,0.12490693
60499,0.12490693
60500,0.12490693
60501,0.12490693
60502,0.12490693
60503,0.12490693
60504,0.12490693
60505,0.12490693
60506,0.12490693
60507,0.12490693
60508,0.12490693
60509,0.12490693
60510,0.12490693
60511,0.12490693
60512,0.12490693
60513,0.12490693
60514,0.12490693
60515,0.12490693
60516,0.12490693
60517,0.12490693
60518,0.12490693
60519,0.12490693
60520,0.12490693
60521,0.12490693
60522,0.12490693
60523,0.12490693
60524,0.12490693
60525,0.12490693
60526,0.12490693
60527,0.22988692
60528,0.12490693
60529,0.12490693
60530,0.12490693
60531,0.12490693
60532,0.12490693
60533,0.15003
60534,0.12490693
60535,0.12490693
60536,0.12490693
60537,0.12490693
60538,0.12490693
60539,0.12490693
60540,0.12490693
60541,0.12490693
60542,0.12490693
60543,0.12490693
60544,0.12490693
60545,0.12490693
60546,0.12490693
60547,0.12490693
60548,0.12490693
60549,0.12490693
60550,0.12490693
60551,0.12490693
60552,0.12490693
60553,0.12490693
60554,0.12490693
60555,0.12490693
60556,0.40963703
60557,0.37937385
60558,0.38147843
60559,0.12490693
60560,0.12490693
60561,0.12490693
60562,0.12490693
60563,0.12490693
60564,0.12490693
60565,0.12490693
60566,0.12490693
60567,0.12490693
60568,0.12490693
60569,0.12490693
60570,0.12490693
60571,0.12490693
60572,0.12490693
60573,0.12490693
60574,0.12490693
60575,0.12490693
60576,0.12490693
60577,0.12490693
60578,0.12490693
60579,0.12490693
60580,0.12490693
60581,0.12490693
60582,0.12490693
60583,0.12490693
60584,0.12490693
60585,0.12490693
60586,0.12490693
60587,0.12490693
60588,0.12490693
60589,0.12490693
60590,0.12490693
60591,0.12490693
60592,0.12490693
60593,0.12490693
60594,0.12490693
60595,0.12490693
60596,0.12490693
60597,0.12490693
60598,0.12490693
60599,0.12490693
60600,0.12490693
60601,0.12490693
60602,0.12490693
60603,0.12490693
60604,0.12490693
60605,0.12490693
60606,0.12490693
60607,0.12490693
60608,0.12490693
60609,0.12490693
60610,0.12490693
60611,0.12490693
60612,0.12490693
60613,0.12490693
60614,0.12490693
60615,0.12490693
60616,0.12490693
60617,0.12490693
60618,0.12490693
60619,0.12490693
60620,0.12490693
60621,0.12490693
60622,0.12490693
60623,0.12490693
60624,0.12490693
60625,0.12490693
60626,0.12490693
60627,0.12490693
60628,0.12490693
60629,0.12490693
60630,0.12490693
60631,0.12490693
60632,0.12490693
60633,0.12490693
60634,0.12490693
60635,0.12490693
60636,0.12490693
60637,0.12490693
60638,0.12490693
60639,0.12490693
60640,0.12490693
60641,0.12490693
60642,0.12490693
60643,0.12490693
60644,0.12490693
60645,0.12490693
60646,0.12490693
60647,0.12490693
60648,0.12490693
60649,0.12490693
60650,0.12490693
60651,0.12490693
60652,0.12490693
60653,0.12490693
60654,0.12490693
60655,0.12490693
60656,0.12490693
60657,0.12490693
60658,0.12490693
60659,0.12490693
60660,0.12490693
60661,0.12490693
60662,0.12490693
60663,0.12490693
60664,0.12490693
60665,0.12490693
60666,0.12490693
60667,0.12490693
60668,0.12490693
60669,0.12490693
60670,0.12490693
60671,0.12490693
60672,0.12490693
60673,0.12490693
60674,0.12490693
60675,0.12490693
60676,0.12490693
60677,0.12490693
60678,0.12490693
60679,0.12490693
60680,0.12490693
60681,0.12490693
60682,0.12490693
60683,0.12490693
60684,0.12490693
60685,0.12490693
60686,0.12490693
60687,0.12490693
60688,0.12490693
60689,0.12490693
60690,0.12490693
60691,0.12490693
60692,0.12490693
60693,0.12490693
60694,0.12490693
60695,0.12490693
60696,0.12490693
60697,0.12490693
60698,0.12490693
60699,0.12490693
60700,0.12490693
60701,0.12490693
60702,0.12490693
60703,0.12490693
60704,0.12490693
60705,0.12490693
60706,0.12490693
60707,0.17046177
60708,0.2730215
60709,0.21730232
60710,0.2104964
60711,0.066523984
60712,0.12490693
60713,0.12490693
60714,0.12490693
60715,0.12490693
60716,0.12490693
60717,0.12490693
60718,0.12490693
60719,0.12490693
60720,0.12490693
60721,0.12490693
60722,0.12490693
60723,0.12490693
60724,0.12490693
60725,0.12490693
60726,0.12490693
60727,0.12490693
60728,0.12490693
60729,0.12490693
60730,0.12490693
60731,0.12490693
60732,0.12490693
60733,0.12490693
60734,0.12490693
60735,0.12490693
60736,0.12490693
60737,0.12490693
60738,0.12490693
60739,0.12490693
60740,0.12490693
60741,0.12490693
60742,0.12490693
60743,0.12490693
60744,0.12490693
60745,0.12490693
60746,0.12490693
60747,0.12490693
60748,0.12490693
60749,0.12490693
60750,0.12490693
60751,0.12490693
60752,0.12490693
60753,0.12490693
60754,0.12490693
60755,0.12490693
60756,0.12490693
60757,0.12490693
60758,0.12490693
60759,0.12490693
60760,0.12490693
60761,0.12490693
60762,0.12490693
60763,0.12490693
60764,0.12490693
60765,0.12490693
60766,0.12490693
60767,0.12490693
60768,0.12490693
60769,0.12490693
60770,0.12490693
60771,0.12490693
60772,0.12490693
60773,0.12490693
60774,0.12490693
60775,0.12490693
60776,0.12490693
60777,0.12490693
60778,0.12490693
60779,0.12490693
60780,0.12490693
60781,0.12490693
60782,0.12490693
60783,0.12490693
60784,0.12490693
60785,0.12490693
60786,0.12490693
60787,0.12490693
60788,0.12490693
60789,0.12490693
60790,0.12490693
60791,0.12490693
60792,0.12490693
60793,0.12490693
60794,0.12490693
60795,0.12490693
60796,0.12490693
60797,0.12490693
60798,0.12490693
60799,0.12490693
60800,0.12490693
60801,0.12490693
60802,0.12490693
60803,0.12490693
60804,0.12490693
60805,0.12490693
60806,0.12490693
60807,0.12490693
60808,0.12490693
60809,0.12490693
60810,0.12490693
60811,0.12490693
60812,0.12490693
60813,0.12490693
60814,0.12490693
60815,0.12490693
60816,0.12490693
60817,0.12490693
60818,0.12490693
60819,0.12490693
60820,0.12490693
60821,0.12490693
60822,0.12490693
60823,0.12490693
60824,0.12490693
60825,0.12490693
60826,0.12490693
60827,0.12490693
60828,0.12490693
60829,0.12490693
60830,0.12490693
60831,0.12490693
60832,0.12490693
60833,0.12490693
60834,0.12490693
60835,0.12490693
60836,0.1415433
60837,0.24100576
60838,0.12490693
60839,0.21651556
60840,0.21521282
60841,0.4274395
60842,0.115216896
60843,0.31522816
60844,1.588545
60845,0.36226732
60846,0.13006866
60847,0.42936903
60848,0.24232957
60849,0.20576578
60850,0.46218085
60851,0.17884487
60852,0.6890598
60853,0.20094024
60854,0.632986
60855,0.28607827
60856,0.12490693
60857,0.12490693
60858,0.26956493
60859,0.22694191
60860,0.11996235
60861,0.53721666
60862,0.7225264
60863,0.12490693
60864,0.3169691
60865,0.159953
60866,0.12737793
60867,0.12538503
60868,0.1294899
60869,0.67875606
60870,0.12751123
60871,0.10380687
60872,0.113128625
60873,0.38716632
60874,0.15089901
60875,0.2661229
60876,0.113897935
60877,0.42488796
60878,1.2832522
60879,0.43572813
60880,0.121821366
60881,0.58455414
60882,0.606035
60883,0.20932072
60884,0.10052611
60885,0.12048985
60886,0.12490693
60887,0.2413556
60888,0.12490693
60889,0.28759333
60890,0.2628839
60891,0.12490693
60892,0.16054024
60893,0.12490693
60894,0.1634371
60895,0.1420729
60896,0.17179887
60897,0.5556154
60898,0.05578646
60899,0.41692668
60900,0.12656415
60901,0.12263216
60902,0.11460979
60903,0.12490693
60904,0.18824014
60905,0.7039816
60906,0.12490693
60907,0.3597756
60908,0.34329414
60909,0.3736621
60910,0.14186089
60911,0.122249916
60912,0.118599445
60913,1.7264779
60914,0.12083781
60915,0.345227
60916,0.15480855
60917,0.4937743
60918,0.44345552
60919,0.13039039
60920,0.11896128
60921,0.12483849
60922,0.2255245
60923,0.5220365
60924,0.14641589
60925,0.12490693
60926,0.11390809
60927,0.1269782
60928,0.34532976
60929,0.12478201
60930,0.114746734
60931,0.12490693
60932,0.15950732
60933,0.12490693
60934,0.12490693
60935,0.3217473
60936,0.12490693
60937,0.12490693
60938,0.17861925
60939,0.13738605
60940,0.12857242
60941,0.12490693
60942,0.15492664
60943,0.12287634
60944,0.15390438
60945,0.28082633
60946,0.12374553
60947,0.12411016
60948,0.122722775
60949,0.16099775
60950,0.20382434
60951,0.10074424
60952,0.14128242
60953,0.3694107
60954,0.12286282
60955,0.1234693
60956,0.39856476
60957,0.52076185
60958,0.39624318
60959,0.21577084
60960,0.13654488
60961,0.12490693
60962,0.19217521
60963,0.12490693
60964,0.21305291
60965,0.3469515
60966,0.21803273
60967,0.68741596
60968,0.12048816
60969,0.8080403
60970,0.20329255
60971,0.212004
60972,0.11766747
60973,0.3572604
60974,0.13569063
60975,0.123913564
60976,0.12490693
60977,0.34852356
60978,0.21586435
60979,0.39570254
60980,0.12048816
60981,0.21676478
60982,0.40196046
60983,0.20758913
60984,0.1732045
60985,0.16974047
60986,0.17077878
60987,0.16980001
60988,0.115079165
60989,0.3458246
60990,0.19273198
60991,0.1715551
60992,0.2696509
60993,0.17865328
60994,0.1421098
60995,0.2227238
60996,0.10518686
60997,0.25104246
60998,0.33483964
60999,0.2522633
61000,0.12490693
61001,0.7542841
61002,0.12490693
61003,0.4449134
61004,0.12003848
61005,0.16974047
61006,0.12490693
61007,0.82568246
61008,0.2083502
61009,0.12831303
61010,0.12392083
61011,0.46346802
61012,0.12490693
61013,0.46556157
61014,0.43221325
61015,0.24493252
61016,0.16849658
61017,0.24371496
61018,0.12490693
61019,0.75480384
61020,0.37991512
61021,0.13569063
61022,0.41259205
61023,0.114740215
61024,0.21056326
61025,0.12907653
61026,0.16021049
61027,0.115522854
61028,0.4723271
61029,0.10263524
61030,0.18468581
61031,0.17520496
61032,0.7397476
61033,0.2675465
61034,0.36226732
61035,0.23135681
61036,0.12832268
61037,0.124026865
61038,0.11570543
61039,0.13024619
61040,0.1382242
61041,1.101493
61042,0.12490693
61043,0.12490693
61044,0.7410342
61045,0.3915282
61046,0.76732266
61047,0.12490693
61048,0.12147916
61049,0.16974047
61050,0.12490693
61051,0.12490693
61052,0.12490693
61053,0.12490693
61054,0.12490693
61055,0.12490693
61056,0.12490693
61057,0.36226732
61058,0.3033664
61059,0.1777822
61060,0.45853126
61061,0.12490693
61062,0.10939696
61063,0.12490693
61064,0.33638585
61065,0.13793726
61066,0.36226732
61067,0.12490693
61068,0.29590774
61069,0.13373965
61070,0.36226732
61071,0.14586332
61072,0.1181439
61073,0.2227238
61074,0.12490693
61075,0.12490693
61076,0.12490693
61077,0.12490693
61078,0.16217309
61079,0.12490693
61080,0.12490693
61081,0.3671649
61082,0.36226732
61083,0.12490693
61084,0.12490693
61085,0.12490693
61086,0.12490693
61087,0.15674368
61088,0.12490693
61089,0.12834278
61090,0.24214906
61091,0.3947686
61092,0.19065973
61093,0.12395122
61094,0.12490693
61095,0.10486987
61096,0.12490693
61097,0.1269782
61098,0.080804855
61099,0.49809504
61100,0.12490693
61101,0.35682136
61102,0.12490693
61103,0.2751163
61104,0.8917106
61105,0.27620643
61106,0.36226732
61107,0.42966306
61108,0.22426705
61109,0.12960665
61110,0.12490693
61111,0.2609635
61112,0.1137711
61113,0.12549344
61114,0.12549344
61115,0.12305418
61116,0.12148129
61117,0.34936285
61118,0.2344392
61119,0.27604273
61120,1.0782539
61121,0.12273304
61122,0.12490693
61123,0.97270316
61124,0.5309431
61125,0.20149644
61126,0.3935566
61127,0.12175358
61128,0.15265751
61129,0.124560185
61130,0.12490693
61131,0.5672753
61132,0.346098
61133,0.12348357
61134,0.23114799
61135,0.12342824
61136,0.35671264
61137,0.14709082
61138,0.13725407
61139,0.12490693
61140,0.11755205
61141,0.12490693
61142,0.120672345
61143,0.12573066
61144,0.13763882
61145,0.12594259
61146,0.12490693
61147,0.36547264
61148,0.12490693
61149,0.35863787
61150,0.12490693
61151,0.1499684
61152,0.3638177
61153,0.18646845
61154,0.12490693
61155,0.118604936
61156,0.16424254
61157,0.13582548
61158,0.24166797
61159,0.22114027
61160,0.12539583
61161,0.12490693
61162,0.5137526
61163,0.10554758
61164,0.12504531
61165,0.11405905
61166,0.13257232
61167,0.11709282
61168,0.11625661
61169,0.2027229
61170,0.12490693
61171,0.115323775
61172,0.11620942
61173,0.12490693
61174,0.19379137
61175,0.11849599
61176,0.12041556
61177,0.17395225
61178,0.13294405
61179,0.16019125
61180,0.12560263
61181,0.38748592
61182,0.11918889
61183,0.12490693
61184,0.12490693
61185,0.119878545
61186,0.27460727
61187,0.120711364
61188,0.11615398
61189,0.12490693
61190,0.22301117
61191,0.11604819
61192,0.16207056
61193,0.25102976
61194,0.2466984
61195,0.3718409
61196,0.12490693
61197,0.17204903
61198,0.12044221
61199,0.098864086
61200,0.51629615
61201,0.12490693
61202,0.8275676
61203,0.12490693
61204,0.12490693
61205,0.43576294
61206,0.4700687
61207,0.13476038
61208,0.45006198
61209,0.36226732
61210,1.3848722
61211,2.174457
61212,0.36226732
61213,0.41140807
61214,0.34359384
61215,0.3817951
61216,0.12490693
61217,0.15274397
61218,0.87381095
61219,0.34313607
61220,0.12119081
61221,0.12490693
61222,5.6096787
61223,0.12634903
61224,0.30295435
61225,0.36226732
61226,0.12490693
61227,0.118527874
61228,0.9501564
61229,1.6317879
61230,0.23134115
61231,0.36226732
61232,0.643293
61233,0.31269825
61234,0.12292028
61235,0.12975246
61236,0.113065474
61237,0.5736884
61238,0.13024619
61239,0.13024619
61240,0.36226732
61241,1.3075929
61242,0.96809095
61243,6.092157
61244,0.12490693
61245,0.12490693
61246,0.12490693
61247,0.12282098
61248,0.13569063
61249,0.36432493
61250,0.36226732
61251,0.12490693
61252,0.58739364
61253,0.1387991
61254,5.563675
61255,3.0647717
61256,0.8954756
61257,0.5474958
61258,2.4213107
61259,4.7758036
61260,0.8716828
61261,0.121626586
61262,0.12048816
61263,0.1863345
61264,0.12490693
61265,0.12490693
61266,0.11316186
61267,0.12490693
61268,0.57115936
61269,0.113766566
61270,0.12490693
61271,0.69617504
61272,0.1160621
61273,0.49047267
61274,0.12490693
61275,0.12490693
61276,0.12301752
61277,0.12490693
61278,0.31928092
61279,0.42943275
61280,1.566569
61281,1.2866427
61282,2.4632478
61283,0.1877889
61284,0.1291268
61285,0.11410847
61286,0.12842448
61287,0.1224425
61288,0.1627907
61289,0.16344962
61290,0.12490693
61291,0.1269782
61292,0.64817595
61293,0.12490693
61294,0.64421016
61295,0.11617464
61296,0.14962006
61297,0.116303116
61298,0.7266384
61299,0.1579015
61300,1.1543869
61301,0.63896257
61302,0.34303874
61303,1.2913443
